id,created_at,text
777907710205554688,2016-09-19 16:30:25,"“Your generation is the most inclusive, progressive, and entrepreneurial we’ve ever seen.” —Hillary to students at @TempleUniv"
777907223670493184,2016-09-19 16:28:29,50 days to go. Don't miss Hillary live from @TempleUniv: https://t.co/qg6J7SXrr0
777903138221109248,2016-09-19 16:12:15,“I’m Hillary Clinton and I’ve always approved this message.” https://t.co/GgDeBBfoUm
777896080080003072,2016-09-19 15:44:12,"“This threat is real, but so is our resolve. Americans will not cower. We will prevail.” —Hillary https://t.co/eADlIG9aQL"
777889026661556224,2016-09-19 15:16:11,"RT @RevDrBarber: Not only is @realDonaldTrump wrong on birtherism, his words and policies are bad for Americans alive now and our children…"
777880745939443713,2016-09-19 14:43:16,Our next president needs to have the right temperament to meet the challenges we face. https://t.co/XMDZPtLNMB
777876269270704128,2016-09-19 14:25:29,"“What I’ve laid out is a path forward that will keep us safer...and go after the terrorists to finally destroy them"" https://t.co/tWWEMx0T9s"
777875261928927232,2016-09-19 14:21:29,“I’m the only candidate in this race who’s been part of the hard decisions to take terrorists off the battlefield. —Hillary
777873693745811456,2016-09-19 14:15:15,"""Let us be vigilant, but not afraid…we choose resolve, not fear. We will not turn on each other or undermine each other.” —Hillary"
777873205310676992,2016-09-19 14:13:18,"""Like all Americans, my thoughts are with those who were wounded, their families, &amp; our first responders” —Hillary on this weekend’s attacks"
777868477310918656,2016-09-19 13:54:31,"RT @GeorgeTakei: Want to do a small part to help defeat Trump in November? RT this link and get everyone registered, and confirmed. https:/…"
777858612727250948,2016-09-19 13:15:19,RT @mic: .@HillaryClinton wrote for us about what millennials have taught her during this election: https://t.co/SlMZZ1C19f https://t.co/qN…
777702286499860480,2016-09-19 02:54:08,"""We have got to do everything we can to make sure that Hillary Clinton is elected president."" —@BernieSanders https://t.co/t1uxcoVJT5"
777690030882127872,2016-09-19 02:05:26,"Grateful for our brave men and women serving in the @USAirForce and their families. Happy birthday, USAF! https://t.co/xYebpm9NaN"
777673718982184964,2016-09-19 01:00:37,"Congratulations on your Emmy, Kate! Big fan of yours, too. https://t.co/w00QO1GwyH"
777664718848745473,2016-09-19 00:24:51,"""Progress is on the ballot.
Tolerance is on the ballot.
Democracy is on the ballot.
Justice is on the ballot."" https://t.co/Mmyqestken"
777650431963107328,2016-09-18 23:28:05,"Next week, Hillary will walk on stage for the first presidential debate. Chip in now for the chance to be there: https://t.co/mHGncsXG6y"
777642761579270144,2016-09-18 22:57:36,RT @timkaine: We've got 51 days left to win this thing. Make sure you're ready: https://t.co/B21QKpeiSj https://t.co/nZTkkuxtDP
777636788814880770,2016-09-18 22:33:52,RT @ClintonFdn: FACT: The @ClintonFdn spends 87% on its life changing work: https://t.co/z0zW4Axdbc https://t.co/GtI94aBp4m
777630082378690560,2016-09-18 22:07:13,It wasn't so long ago that women faced and took down barriers that can seem ridiculous now. https://t.co/nuG8Gqmzt1 https://t.co/XwvEuxsrOV
777618304332627968,2016-09-18 21:20:25,"""I strongly condemn the apparent terrorist attacks in Minnesota, New Jersey, and New York."" https://t.co/NSy3fkcu1c"
777613325299355648,2016-09-18 21:00:38,"Joel Sollender, WWII veteran and POW, on what it means when he hears Trump insult our vets. https://t.co/3ZIezeRTl9"
777605055834890242,2016-09-18 20:27:47,"RT @TheBriefing2016: So, what do the candidates’ foundations do again? https://t.co/PVrx1SeUxs"
777578838498873344,2016-09-18 18:43:36,"RT @BernieSanders: When we stand together - as white, black and hispanic, gay and straight, women and men - we trump hate. https://t.co/B8a…"
777573464739688448,2016-09-18 18:22:15,"""Read up on your history. It matters. We've got to get people to vote."" —@POTUS: https://t.co/tTgeqy51PU https://t.co/GyveEjARku"
777552290441859072,2016-09-18 16:58:06,So what exactly is Donald Trump hiding from voters? Pretty much everything. https://t.co/RGUqGN4I7i
777540558210396160,2016-09-18 16:11:29,“We have to face the world as it is but commit ourselves to turning it into what it should be.” —Hillary https://t.co/nEB4qSm2YX
777521877535322112,2016-09-18 14:57:15,"In a normal election, these 126 things would disqualify Trump from becoming president: https://t.co/VeDJknt4JH"
777493990434336768,2016-09-18 13:06:27,"If you want to go to college or are saddled with student debt, you'll want to read what @TimKaine has to say: https://t.co/qa9qO4AFxW"
777316191798980631,2016-09-18 01:19:56,"As @FLOTUS said, this election is about what kind of country we want to be and what we want to leave behind for future generations."
777315864987181056,2016-09-18 01:18:38,"We need ideas, not insults. Plans, not paranoia.

We can’t let @POTUS's legacy fall into the hands of someone who doesn’t understand that."
777315293936881664,2016-09-18 01:16:22,"""I’m going to close my campaign the way I began my career…focused on opportunities for children and fairness for families."" —Hillary"
777314115996020736,2016-09-18 01:11:41,Tune in now to watch Hillary speak to the @OfficialCBC: https://t.co/NJuB7JkyDL
777301674377478144,2016-09-18 00:22:15,Presidential. https://t.co/tlfpcbVqkT
777294443724496896,2016-09-17 23:53:31,"This year, Janelle beat breast cancer with the support of her family, friends, and a presidential candidate. https://t.co/vmavvobLcs"
777283365355552768,2016-09-17 23:09:30,"So how exactly did Donald Trump build his own bank account?

On the backs of American taxpayers: https://t.co/4uBuIljQML"
777276144353705984,2016-09-17 22:40:48,"""I want you to know that I see you, and I’m with you."" —Hillary to the Latino community at @CHCI https://t.co/t2F93Ml785"
777254015734321152,2016-09-17 21:12:52,Trump went to Flint to draw attention to the city's lead poisoning crisis—but he just made a spectacle of himself. https://t.co/Dw4KoVgrQ3
777247994856996864,2016-09-17 20:48:57,"RT @Hillary_esp: Este #HispanicHeritageMonth, honremos las tantas contribuciones que los hispanos y latinos han hecho a este país. https://…"
777233144093310976,2016-09-17 19:49:56,Let's be clear: Nothing—including an audit—is preventing Trump from releasing his tax returns. https://t.co/mpGiRIaPgD
777224189107400704,2016-09-17 19:14:21,Any of these examples proves that Donald Trump is unfit to be president. https://t.co/3mQgqZ7b8V
777215229973426176,2016-09-17 18:38:45,"""We’re siding with students and with every American seeking an affordable college degree."" —@TimKaine https://t.co/qa9qO4AFxW"
777195717978910720,2016-09-17 17:21:13,"RT @BernieSanders: When your friends say they won't vote, ask how much student debt they have. There's only one candidate who will make col…"
777177731536596992,2016-09-17 16:09:45,"Hillary's been her childhood pen pal, her graduation cheering section, and her friend. Meet Aleatha: https://t.co/f4YzTBmIdl"
777164184505114624,2016-09-17 15:15:55,Take it from @FLOTUS: This election is too important to sit out. Register to vote: https://t.co/tTgeqy51PU https://t.co/NblU3Tth7T
777144008044847105,2016-09-17 13:55:44,"9 times Donald Trump accused Hillary of doing the terrible things he, himself, actually did: https://t.co/DXlybx7oA5"
777124713575378944,2016-09-17 12:39:04,It’s time for Donald Trump to be held to the same standard of disclosure as any other major party nominee. https://t.co/UP93LCzURv
776947295896084481,2016-09-17 00:54:04,It's great to be back on the campaign trail. https://t.co/vm1KX2uOXt
776932768081031168,2016-09-16 23:56:21,The brave men and women who have served our country deserve better than Donald Trump. https://t.co/SmLmTrVhOr
776920011789234176,2016-09-16 23:05:39,126 things Donald Trump has said and done that should disqualify his candidacy: https://t.co/h4qUNNnTOf
776907829022195713,2016-09-16 22:17:15,"Trump's habit of projecting his actions onto someone else is what 6-year-olds call ""I know you are, but what am I?"" https://t.co/FIhZYLmy1l"
776898567004839936,2016-09-16 21:40:27,"Donald Trump has spent years peddling lies about President Obama.

And that didn't stop today. https://t.co/KzgPQgPjxK"
776883038651162624,2016-09-16 20:38:44,Donald Trump spent five years lying about @POTUS's citizenship. He can’t just take that back. https://t.co/HeafYwy0Fp
776865170350022656,2016-09-16 19:27:44,"""We deserve a president…who believes that each of us is part of the American story, and we’re always stronger together.” —@FLOTUS"
776864472841453568,2016-09-16 19:24:58,"“On November 8, you will decide whether we have a president who believes in science and will fight climate change—or not.” —@FLOTUS"
776864221296492544,2016-09-16 19:23:58,“The choice that you make on November 8 will determine whether you can afford college tuition.” —@FLOTUS: https://t.co/tTgeqxNqYm
776863952068308992,2016-09-16 19:22:54,“You’ve got to get yourself and everyone you know registered to vote today.” —@FLOTUS: https://t.co/tTgeqxNqYm
776863427826479104,2016-09-16 19:20:49,"""Your decision will determine who sits in the Oval Office after Barack Obama.” —@FLOTUS"
776863168584966144,2016-09-16 19:19:47,"""Elections aren't just about who votes, but who doesn't vote."" —@FLOTUS: https://t.co/tTgeqxNqYm"
776862668305141761,2016-09-16 19:17:48,“We have an opportunity to elect one of the most qualified people who has ever endeavored to become president.” —@FLOTUS on Hillary
776862331682877440,2016-09-16 19:16:27,"""Hillary has the resilience it takes to do this job, see when she gets knocked down…she gets right back up.” —@FLOTUS"
776861674989117441,2016-09-16 19:13:51,"""The presidency doesn’t change who you are. It reveals who you are. And the same thing is true of a presidential campaign."" —@FLOTUS"
776861209396178944,2016-09-16 19:12:00,"""When it comes to the qualifications we should demand in a president...we need someone who’s going to take this job seriously.” —@FLOTUS"
776860176200663040,2016-09-16 19:07:54,"“I am thrilled to be here today to support the next president &amp; vice president of the United States, Hillary Clinton &amp; Tim Kaine!” —@FLOTUS"
776859596824711168,2016-09-16 19:05:35,.@FLOTUS is on the trail for Hillary. Tune in to watch her live from Virginia: https://t.co/PhnJJoDmPD
776857325625745409,2016-09-16 18:56:34,"On National Prisoners of War Remembrance Day, a POW shares what it means when Trump insults veterans. https://t.co/0dVB5B0gbC"
776831658720956420,2016-09-16 17:14:34,"What Trump should do: for once in his life, own up to his mistakes. Apologize to the President, and to the American people."
776831079726604288,2016-09-16 17:12:16,Trump’s birtherism stems from the same innate beliefs that led to discriminating against black tenants early in his career. Can't be undone.
776830537767981056,2016-09-16 17:10:07,The birther lie is what turned Trump from an ordinary reality TV star into a political figure. That origin story can't be unwritten.
776830074205171713,2016-09-16 17:08:17,Trump has spent years peddling a racist conspiracy aimed at undermining the first African American president. He can't just take it back.
776829545093660672,2016-09-16 17:06:11,This shouldn't have to be said: You don’t just get to say someone else did the worst things you’ve done. It doesn’t work. No one buys it.
776828640554323968,2016-09-16 17:02:35,"Again, Trump turns his faults on others. Psychologists call it ""projecting."" Kids call it ""I'm rubber, you're glue."" https://t.co/lKDDD0wwsn"
776828281488281600,2016-09-16 17:01:09,"When Trump tries to deflect blame for denying that @POTUS was born in America, he is lying. https://t.co/lje3lKrZQy https://t.co/yq9IWnvXUc"
776827470200930304,2016-09-16 16:57:56,"Leading the birther movement is deplorable. Attempting to say it ""did a great service"" to the president who Trump attacked is asinine."
776826575161614336,2016-09-16 16:54:22,"Expressing zero regret for years of pushing a racist conspiracy theory, Trump again appointed himself judge &amp; jury on @POTUS's citizenship."
776826132691881985,2016-09-16 16:52:37,What Trump just did is a disgrace.
776799805964255232,2016-09-16 15:08:00,"RT @timkaine: It's been 5 years, and Trump's still pushing the notion that @POTUS isn't American. https://t.co/TApNqSOcvN"
776796015466807296,2016-09-16 14:52:56,RT @SenSanders: My dad was born in Poland. Do you know how many people ever asked me whether or not I was born in America? Nobody ever aske…
776784140435857409,2016-09-16 14:05:45,Let’s build a future where love trumps hate. https://t.co/tTgeqxNqYm
776783839008067584,2016-09-16 14:04:33,"“Let’s reject the cynicism, the bullying, and the divisive rhetoric that my opponent is using to try and make us all afraid of each other.”"
776783575375028224,2016-09-16 14:03:30,Donald Trump looks at women and decides how their looks rate on a scale of one to 10.
776783342700228608,2016-09-16 14:02:35,"""He looks at a Gold Star family and sees them as Muslims, not patriotic Americans.” —Hillary on Trump"
776783135447089152,2016-09-16 14:01:46,"""Donald Trump looks at a distinguished judge born in Indiana, and he sees a Mexican, not an American.” —Hillary"
776782857993916416,2016-09-16 14:00:39,"Donald Trump is unfit to be president.
We just can’t accept this.
We’ve got to stand up to this.
If we don’t, it won’t stop."
776782482352009216,2016-09-16 13:59:10,"Barack Obama was born in America, plain and simple.

Donald Trump owes him and the American people an apology."
776782378375208960,2016-09-16 13:58:45,"Just yesterday, Trump again refused to say with his own words that the president was born in the United States."
776782199832113152,2016-09-16 13:58:03,"""We know who Donald is. For five years, he has led the birther movement to de-legitimize our first black president.” —Hillary"
776782073143099392,2016-09-16 13:57:32,"The next 53 days will shape the next 50 years.

The future of our children and grandchildren hangs in the balance. https://t.co/tTgeqxNqYm"
776781835942633473,2016-09-16 13:56:36,"""We’ll remember the pain of the Mothers of the Movement and fight for a criminal justice system that actually delivers justice.” —Hillary"
776781581025501184,2016-09-16 13:55:35,"“The American people deserve something to vote for, not just against.” —Hillary https://t.co/jd5Lwh595S"
776781293287829504,2016-09-16 13:54:26,"""You don't just deserve a seat at the table. It's past time you had a fair chance to run the meeting."" —Hillary to the Black Women’s Agenda"
776780651454468096,2016-09-16 13:51:53,"""To drive real progress, you have to change both hearts and laws. You need both understanding and action.” —Hillary"
776779588408139776,2016-09-16 13:47:40,"""The good news is that my pneumonia finally got some Republicans interested in women’s health.” —Hillary"
776778691749801984,2016-09-16 13:44:06,Watch Hillary speak live at the Black Women's Agenda Symposium: https://t.co/RXdsRJWAal
776749248943628289,2016-09-16 11:47:06,"Remember: Trump, the Birther-in-Chief, still refuses to even release his own tax returns and real medical records. https://t.co/BgtM199Ncg"
776621762545156096,2016-09-16 03:20:31,President Obama’s successor cannot and will not be the man who led the racist birther movement. Period.
776615921939087360,2016-09-16 02:57:19,"""When I’m under the weather, I can afford to take a few days off. Millions of Americans can’t."" Hillary in NC today: https://t.co/rNM9eJ0fUi"
776610719441780736,2016-09-16 02:36:38,"The polls are closer than ever, and the stakes couldn't be higher. Chip in today. https://t.co/Ea6PC9Wuxq  https://t.co/ChwQM3NqJe"
776606300738314244,2016-09-16 02:19:05,RT @WhiteHouse: Immigrants aren’t somehow changing the American character; immigrants are the American character. https://t.co/S2vtM157TI
776600548963385344,2016-09-16 01:56:14,"RT @Hillary_esp: “Además de defender a DAPA y DACA, debemos hacer mucho más”—Hillary.
https://t.co/Rs7LRr95Ua"
